COURSE_SUBJECT,COURSE_NUMBER,SECTION_NUMBER,SECTION_CRN,SECTION_TITLE,SECTION_CREDIT_HOURS,MEET_DAYS,MEET_TIMES,MEET_BUILDING,MEET_ROOM,INSTRUCTOR,INSTRUCTOR2,INSTRUCTOR3,FOOTNOTES,FOOTNOTES1,FOOTNOTES2,FOOTNOTES3,FOOTNOTES4,NOTE1,NOTE2,NOTE3,NOTE4,COURSE_ATTRIBUTES,COURSE_ATTRIBUTES1,COURSE_ATTRIBUTES2,COURSE_ATTRIBUTES3,COURSE_ATTRIBUTES4,DESCRIPTION1,DESCRIPTION2,DESCRIPTION3,DESCRIPTION4,MAX_ENROLL,CURR_ENROLL,REMAINING,MAJOR_CODE
CSC,209,0,15331,Bioinformatics Programming,1,  T  R  ,0940 - 1055am,WALL,380,Heyer L,,,XLST,XLST,,,,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,13,11,DIG
CSC,209,0,15331,Bioinformatics Programming,1,  T  R  ,0940 - 1055am,WALL,380,Heyer L,,,XLST,XLST,,,,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,13,11,CSC
CSC,209,0,20523,REG FOR BIO 209 CRN 20054,1,  T  R  ,0140 - 0255pm,WALL,380,Thurtle-Schmidt D,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,0,0,INEU
CSC,209,0,20523,REG FOR BIO 209 CRN 20054,1,  T  R  ,0140 - 0255pm,WALL,380,Thurtle-Schmidt D,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,0,0,IGEN
CSC,209,0,20523,REG FOR BIO 209 CRN 20054,1,  T  R  ,0140 - 0255pm,WALL,380,Thurtle-Schmidt D,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,0,0,IDAT
CSC,209,0,20523,REG FOR BIO 209 CRN 20054,1,  T  R  ,0140 - 0255pm,WALL,380,Thurtle-Schmidt D,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,0,0,HHV
CSC,209,0,20523,REG FOR BIO 209 CRN 20054,1,  T  R  ,0140 - 0255pm,WALL,380,Thurtle-Schmidt D,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,0,0,CSC
CSC,209,0,20523,REG FOR BIO 209 CRN 20054,1,  T  R  ,0140 - 0255pm,WALL,380,Thurtle-Schmidt D,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,0,0,DIG
CSC,209,0,20523,REG FOR BIO 209 CRN 20054,1,  T  R  ,0140 - 0255pm,WALL,380,Thurtle-Schmidt D,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,0,0,BIO
CSC,209,0,25820,Bioinformatics Programming,1,  T  R  ,0815 - 0930am,LIB,B110,Thurtle-Schmidt D,,,XLST,XLST,,,,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,8,-8,IDAT
CSC,209,0,25820,Bioinformatics Programming,1,  T  R  ,0815 - 0930am,LIB,B110,Thurtle-Schmidt D,,,XLST,XLST,,,,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,8,-8,IGEN
CSC,209,0,25820,Bioinformatics Programming,1,  T  R  ,0815 - 0930am,LIB,B110,Thurtle-Schmidt D,,,XLST,XLST,,,,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,8,-8,INEU
CSC,209,0,25820,Bioinformatics Programming,1,  T  R  ,0815 - 0930am,LIB,B110,Thurtle-Schmidt D,,,XLST,XLST,,,,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,8,-8,HHV
CSC,209,0,25820,Bioinformatics Programming,1,  T  R  ,0815 - 0930am,LIB,B110,Thurtle-Schmidt D,,,XLST,XLST,,,,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,8,-8,DIG
CSC,209,0,25820,Bioinformatics Programming,1,  T  R  ,0815 - 0930am,LIB,B110,Thurtle-Schmidt D,,,XLST,XLST,,,,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,8,-8,CSC
CSC,209,0,25820,Bioinformatics Programming,1,  T  R  ,0815 - 0930am,LIB,B110,Thurtle-Schmidt D,,,XLST,XLST,,,,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,0,8,-8,BIO
CSC,220,0,15944,Discrete Structures,1, M  W  F ,0130 - 0220pm,WALL,320,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,24,-4,MAT
CSC,220,0,15944,Discrete Structures,1, M  W  F ,0130 - 0220pm,WALL,320,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,24,-4,CSC
CSC,220,0,15944,Discrete Structures,1, M  W  F ,0130 - 0220pm,WALL,320,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,24,-4,IGEN
CSC,220,0,15944,Discrete Structures,0, M  W  F ,0130 - 0220pm,WALL,380,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,24,-4,MAT
CSC,220,0,15944,Discrete Structures,0, M  W  F ,0130 - 0220pm,WALL,380,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,24,-4,IGEN
CSC,220,0,15944,Discrete Structures,0, M  W  F ,0130 - 0220pm,WALL,380,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,24,-4,CSC
CSC,220,0,20125,Discrete Structures,1, M  W  F ,0230 - 0320pm,CUNN,109,Ramanujan R,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,20,0,IGEN
CSC,220,0,20125,Discrete Structures,1, M  W  F ,0230 - 0320pm,CUNN,109,Ramanujan R,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,20,0,MAT
CSC,220,0,20125,Discrete Structures,1, M  W  F ,0230 - 0320pm,CUNN,109,Ramanujan R,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,20,0,CSC
CSC,220,0,20125,Discrete Structures,0, M  W  F ,0230 - 0320pm,LIB,B110,Ramanujan R,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,20,0,IGEN
CSC,220,0,20125,Discrete Structures,0, M  W  F ,0230 - 0320pm,LIB,B110,Ramanujan R,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,20,0,CSC
CSC,220,0,20125,Discrete Structures,0, M  W  F ,0230 - 0320pm,LIB,B110,Ramanujan R,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,20,0,MAT
CSC,220,0,25796,Discrete Structures,1, M  W  F ,0930 - 1020am,CHAM,3106,Peck T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,10,10,IGEN
CSC,220,0,25796,Discrete Structures,1, M  W  F ,0930 - 1020am,CHAM,3106,Peck T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,10,10,MAT
CSC,220,0,25796,Discrete Structures,1, M  W  F ,0930 - 1020am,CHAM,3106,Peck T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,10,10,CSC
CSC,220,0,25796,Discrete Structures,0, M  W  F ,0930 - 1020am,WALL,B05,Peck T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,10,10,CSC
CSC,220,0,25796,Discrete Structures,0, M  W  F ,0930 - 1020am,WALL,B05,Peck T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,10,10,MAT
CSC,220,0,25796,Discrete Structures,0, M  W  F ,0930 - 1020am,WALL,B05,Peck T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,10,10,IGEN
CSC,220,A,10134,Discrete Structures,1, M  W  F ,0930 - 1020am,CHAM,1086,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,19,1,CSC
CSC,220,A,10134,Discrete Structures,1, M  W  F ,0930 - 1020am,CHAM,1086,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,19,1,MAT
CSC,220,A,10134,Discrete Structures,1, M  W  F ,0930 - 1020am,CHAM,1086,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,19,1,IGEN
CSC,220,A,10134,Discrete Structures,0, M  W  F ,0930 - 1020am,WALL,380,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,19,1,CSC
CSC,220,A,10134,Discrete Structures,0, M  W  F ,0930 - 1020am,WALL,380,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,19,1,MAT
CSC,220,A,10134,Discrete Structures,0, M  W  F ,0930 - 1020am,WALL,380,Cameron T,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,19,1,IGEN
CSC,220,B,16391,Discrete Structures,1,  T  R  ,0305 - 0420pm,WALL,243,Mossinghoff M,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,13,7,CSC
CSC,220,B,16391,Discrete Structures,1,  T  R  ,0305 - 0420pm,WALL,243,Mossinghoff M,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,13,7,MAT
CSC,220,B,16391,Discrete Structures,1,  T  R  ,0305 - 0420pm,WALL,243,Mossinghoff M,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,13,7,IGEN
CSC,220,B,16391,Discrete Structures,0,  T  R  ,0305 - 0420pm,WALL,B05,Mossinghoff M,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,13,7,IGEN
CSC,220,B,16391,Discrete Structures,0,  T  R  ,0305 - 0420pm,WALL,B05,Mossinghoff M,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,13,7,CSC
CSC,220,B,16391,Discrete Structures,0,  T  R  ,0305 - 0420pm,WALL,B05,Mossinghoff M,,,"PRQ,XLST",PRQ,XLST,,,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,13,7,MAT
CSC,221,A,10135,Data Structures,1, M  W  F ,1030 - 1120am,WATSON,132,Peck T,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,23,1,CSC
CSC,221,A,10135,Data Structures,1, M  W  F ,1030 - 1120am,WATSON,132,Peck T,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,23,1,IDAT
CSC,221,A,10135,Data Structures,1, M  W  F ,1030 - 1120am,WATSON,132,Peck T,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,23,1,IGEN
CSC,221,A,15734,Data Structures,1, M  W  F ,1130 - 1220pm,WATSON,132,Mendes H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,24,0,IGEN
CSC,221,A,15734,Data Structures,1, M  W  F ,1130 - 1220pm,WATSON,132,Mendes H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,24,0,CSC
CSC,221,A,15734,Data Structures,1, M  W  F ,1130 - 1220pm,WATSON,132,Mendes H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,24,0,IDAT
CSC,221,A,20126,Data Structures,1, M  W  F ,1230 - 0120pm,WATSON,132,Locke C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,24,0,IDAT
CSC,221,A,20126,Data Structures,1, M  W  F ,1230 - 0120pm,WATSON,132,Locke C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,24,0,IGEN
CSC,221,A,20126,Data Structures,1, M  W  F ,1230 - 0120pm,WATSON,132,Locke C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,24,0,CSC
CSC,221,A,24663,Data Structures,1, M  W  F ,0930 - 1020am,WATSON,132,Mendes H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,21,3,CSC
CSC,221,A,24663,Data Structures,1, M  W  F ,1230 - 0120pm,LIB,B110,Mendes H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,26,-2,IGEN
CSC,221,A,24663,Data Structures,1, M  W  F ,1230 - 0120pm,LIB,B110,Mendes H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,26,-2,IDAT
CSC,221,A,24663,Data Structures,1, M  W  F ,0930 - 1020am,WATSON,132,Mendes H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,21,3,IDAT
CSC,221,A,24663,Data Structures,1, M  W  F ,1230 - 0120pm,LIB,B110,Mendes H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,26,-2,CSC
CSC,221,A,24663,Data Structures,1, M  W  F ,0930 - 1020am,WATSON,132,Mendes H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,21,3,IGEN
CSC,221,B,10136,Data Structures,1,  T  R  ,1215 - 0130pm,WATSON,132,Locke C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,26,-2,IGEN
CSC,221,B,10136,Data Structures,1,  T  R  ,1215 - 0130pm,WATSON,132,Locke C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,26,-2,CSC
CSC,221,B,10136,Data Structures,1,  T  R  ,1215 - 0130pm,WATSON,132,Locke C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,26,-2,IDAT
CSC,221,B,16310,Data Structures,1, M  W  F ,1230 - 0120pm,WATSON,132,Locke C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,22,2,IDAT
